SourceFile,species1,Human.Presence,contact,species2,species3,Sp
29_HH_2_5_18_BTCF/100RECNX/IMG_2604.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2631.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2632.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2633.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2634.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2635.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2636.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2637.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2638.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2639.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2640.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2642.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2643.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2644.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2645.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2646.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2648.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2652.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2653.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2654.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2655.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2657.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2658.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2659.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2660.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2661.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2662.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2663.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2664.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2665.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2666.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2667.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2668.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2669.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2670.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2671.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2672.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2673.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2674.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2675.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2676.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2677.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2678.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2679.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2680.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2681.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2682.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2683.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2684.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2685.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2686.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2687.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2688.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2689.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2690.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2691.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2692.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2693.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2695.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2696.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2711.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2712.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2713.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2714.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2715.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2716.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2720.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2721.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2722.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2729.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2730.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2731.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2733.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2734.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2735.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2736.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2737.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2738.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2739.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2740.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2741.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2742.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2743.JPG,Human,,2.0,Human,Human,
29_HH_2_5_18_BTCF/100RECNX/IMG_2745.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2746.JPG,Human,,2.0,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2747.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2748.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2749.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2750.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2751.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2765.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2766.JPG,Human,,2.0,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2767.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2768.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2769.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2771.JPG,Human,,2.0,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2772.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2773.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2774.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2775.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2776.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2777.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2778.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2779.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2781.JPG,Human,,2.0,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2782.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2802.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2803.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2804.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2805.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2806.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2807.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2808.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2809.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2810.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2811.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2812.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2813.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2814.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2815.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2816.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2817.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2818.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2819.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2820.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2821.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2822.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2823.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2824.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2825.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2826.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2827.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2828.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2829.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2830.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2871.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2872.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2873.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2874.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2875.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2876.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2911.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2912.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2913.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2931.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2932.JPG,Human,,2.0,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2933.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2934.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2935.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2936.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2937.JPG,Human,,,Human,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2938.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2939.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2940.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2944.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2945.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2946.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2951.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2952.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2953.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2954.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2958.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2959.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2961.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2962.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2963.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2964.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2965.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2966.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2967.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2968.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2991.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_2992.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3051.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3052.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3053.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3061.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3062.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3063.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3064.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3065.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3091.JPG,Human,,2.0,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3092.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3093.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3094.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3095.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3096.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3097.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3098.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3099.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3100.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3101.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3102.JPG,Human,,,Dog,Dog,
29_HH_2_5_18_BTCF/100RECNX/IMG_3103.JPG,Human,,,Dog,Dog,
29_HH_2_5_18_BTCF/100RECNX/IMG_3104.JPG,Human,,,Dog,Dog,
29_HH_2_5_18_BTCF/100RECNX/IMG_3105.JPG,Human,,,Dog,Dog,
29_HH_2_5_18_BTCF/100RECNX/IMG_3106.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3107.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3108.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3109.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3110.JPG,Human,,,Dog,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3161.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3162.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3181.JPG,Human,,1.0,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3182.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3183.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3213.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3214.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3215.JPG,Human,,,,,
29_HH_2_5_18_BTCF/100RECNX/IMG_3220.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0075.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0076.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0077.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0078.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0080.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0096.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0097.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0098.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0099.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0101.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0102.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0103.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0106.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0107.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0108.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0109.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0110.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0111.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0112.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0113.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0114.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0115.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0116.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0117.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0162.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0163.JPG,Human,,,Dog,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0164.JPG,Human,,,Dog,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0165.JPG,Human,,,Dog,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0166.JPG,Human,,,Dog,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0175.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0176.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0177.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0179.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0180.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0181.JPG,Human,,2.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0182.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0183.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0184.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0186.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0187.JPG,Human,,2.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0188.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0189.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0190.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0191.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0192.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0195.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0196.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0197.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0202.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0203.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0204.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0205.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0206.JPG,Human,,2.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0207.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0210.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0211.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0221.JPG,Human,,2.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0222.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0223.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0224.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0225.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0226.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0227.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0229.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0230.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0233.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0234.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0235.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0236.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0237.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0238.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0239.JPG,Human,,2.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0242.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0243.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0244.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0245.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0246.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0249.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0250.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0251.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0262.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0263.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0266.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0267.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0268.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0269.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0271.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0272.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0273.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0274.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0275.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0276.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0277.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0278.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0279.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0280.JPG,Human,,2.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0282.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0283.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0284.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0285.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0287.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0288.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0291.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0292.JPG,Human,1.0,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0293.JPG,Human,1.0,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0294.JPG,Human,1.0,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0387.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0388.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0389.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0390.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0391.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0398.JPG,Human,,1.0,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0399.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0400.JPG,Human,,,Human,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0404.JPG,Human,,1.0,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0405.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0406.JPG,Human,,,,,
30_HH_2_5_18_DCIM/100_BTCF/IMG_0407.JPG,Human,,,,,
